472189928340606976	Ranked_expectation Experiencer_focus Measure_duration Opportunity Location_in_time Timespan
472440774785650688	Text Desirability Expertise Social_interaction_evaluation Usefulness Feeling Degree Experiencer_obj
473085653454827520	Cause_impact Cause_motion Impact Self_motion Vehicle Activity_start Calendric_unit Measure_duration Timespan
463445012374499328	Process_end
463501257110724610	Calendric_unit Measure_duration Timespan
472247134780018688	People_by_origin
472906496129634305	Communication_response Event Calendric_unit Measure_duration Timespan Calendric_unit Measure_duration Timespan Calendric_unit Guilt_or_innocence Sounds
472451601933025280	Experiencer_focus Kinship Amounting_to
472791897107623936	Kinship Evidence Telling Food Medical_conditions
472144639232065537	
472527817000112128	Vehicle Finish_competition Finish_game Win_prize
472247225981358080	Questioning People Being_obligated Appointing Adopt_selection Awareness
464420349397188608	Possession Kinship People_by_age Ranked_expectation Religious_belief
472842402281975808	Stimulus_focus
476476408269897728	Ranked_expectation Choosing Arriving
472499454096850944	Cause_to_fragment Damaging Removing
472831098721148929	Food Food
463064062134583296	People_by_origin Building_subparts Activity_ongoing Cause_to_continue Calendric_unit
472456249364467712	Motion_directional
472508069906096128	
472430068892200961	Kinship
472053581626212353	Emotion_directed Activity_start
472114813670158336	Physical_artworks Judgment
472574487607525376	Arriving
463123346540863489	Stimulus_focus Arriving Aggregate Kinship Perception_experience
472312347349221376	Activity_ongoing Process_continue Being_at_risk Risky_situation Risky_situation Becoming_aware Locating
472530654454759424	First_rank Leadership
472501151703650304	Ranked_expectation Experiencer_focus Chatting Statement Talking_into Personal_relationship Calendric_unit Measure_duration Timespan
472538444322045952	Communication Statement Text_creation Contingency Communication Statement Text_creation
464256161898713088	Experiencer_focus Activity_ready_state Sleep Obviousness Hear Perception_experience People_by_residence Performing_arts Buildings
472052847715307520	Optical_image Sensation Choosing Experiencer_focus
472461287558238208	Age People_by_age People
472464171259662336	Locale Containers Filling Existence
463202001635913728	Degree Cause_to_make_noise Make_noise Performing_arts Buildings Locale_by_use
463024234101751809	Holding_off_on Waiting
472131171447738368	Judgment_direct_address Assistance People Social_interaction_evaluation
465399525960466432	People Biological_entity Chatting Statement Talking_into
476427687150772224	Direction Holding_off_on Waiting Holding_off_on Waiting Clothing
472103582536593410	Calendric_unit Measure_duration Timespan
463429219792347136	Kinship Required_event Being_in_effect Causation Objective_influence Mental_property Communication Statement Text_creation Locale_by_event
474634054802112512	Attempt Attempt_means Degree Experiencer_obj
472174069392371712	Calendric_unit
472871061642833921	Existence State_continue Intoxicants Calendric_unit
472449022414692352	Calendric_unit People Cause_motion Moving_in_place Connecting_architecture Communication_noise Make_noise
473205318005297152	Cause_harm
463058742099976192	Religious_belief Grooming Removing
472825608058458113	Sounds Cause_harm Cutting Calendric_unit Measure_duration Experiencer_obj
472083948751691776	Architectural_part
472852289498394626	Causation Sending Communication Statement Text_creation Communication_response
476486163448864768	People Holding_off_on Waiting Cause_to_perceive
472812196347785216	Calendric_unit
465422141643845632	Fields Manufacturing
472270981071781888	Required_event Filling Desirability Required_event Ingestion
472991977089146880	Ranked_expectation Activity_start
472113745582620672	Scrutiny Cure Being_in_effect Causation Objective_influence Rite Communication Statement Text_creation Dead_or_alive
472860574427398144	
473071776541315072	Buildings Vehicle
471686411502907392	Degree Difficulty
463066733775835136	Calendric_unit Measure_duration
472117136086024192	Judgment_direct_address Kinship
476452910407380992	Awareness Cogitation Desirability Expertise Social_interaction_evaluation Usefulness
463210227266252800	Temporal_collocation
472544731008749568	Experiencer_focus Ranked_expectation Being_located Change_posture Posture Buildings
472707559900852225	Working_on Calendric_unit Measure_duration
463287565031059456	Sign_agreement Text_creation Sign People_by_origin Arriving Judgment Familiarity
472383962757619714	Cause_harm Corporal_punishment Kinship
472189696593104898	Ambient_temperature Subjective_temperature Temperature Ingestion Intoxicants Locale_by_use
463146171737702400	
463161404120236034	Desiring
472276637418283008	Communication Statement Text_creation Desirability Personal_relationship Point_of_dispute Personal_relationship Point_of_dispute
472841041494962176	Ranked_expectation
472557965145538560	Holding_off_on Waiting Hunting_success_or_failure Food Calendric_unit
473076234922893312	Ranked_expectation Means
3134587228131328	Getting Dimension Ranked_expectation Body_description_holistic
472511291228446720	Judgment_direct_address Arranging Placing Ambient_temperature Subjective_temperature Temperature Substance Calendric_unit Measure_duration Timespan Examination
472735754720788481	Obviousness Individual_history
463029433469644800	
463114279151865856	Temporal_collocation Calendric_unit Measure_duration Timespan
472219259331174400	Awareness Coming_to_believe Estimating Opinion Sleep Sex Calendric_unit Sleep Relative_time Time_vector Communication Statement Text_creation
472113595551977472	People Kinship People_by_age Obviousness Awareness Certainty Cotheme Self_motion Direction
463059587310948352	Create_physical_artwork Fields Commemorative
463426813059141633	Communication Statement Text_creation Containers Text
476414760297447424	Experiencer_focus
463354274890936320	Connecting_architecture Organization Cause_change Objective_influence Body_movement Intentional_traversing Path_shape Traversing Roadways
472839255840931840	Calendric_unit Measure_duration Timespan Response Degree Fairness_evaluation Ambient_temperature Subjective_temperature Temperature
472077957163278336	Degree Perception_experience Attempt Cause_change
465248700269219840	Roadways Sleep Noise_makers Communication_manner Statement Text_creation Temporal_collocation
472210501783404545	Calendric_unit Measure_duration Relative_time Time_vector Cause_temperature_change Inchoative_change_of_temperature
465335941884698624	Mental_property
463465578611892224	Judgment_direct_address Cause_to_perceive People
475684199304011776	Observable_body_parts People
473115401501835264	Degree Certainty Trust
472452639490605056	Hear Perception_experience
465057878928527360	Experiencer_focus Hear Perception_experience Unattributed_information Text
463477084069703680	Observable_body_parts Importance Cause_harm Experience_bodily_harm Experience_bodily_harm Judgment_direct_address People
464645935319220226	
472885659775283200	
463022269485580288	Holding_off_on Waiting Calendric_unit Measure_duration
471722453064888320	
472341190176956416	Make_noise Event_instance Location_in_time Timespan Similarity Awareness Cogitation Evidence Reasoning
472886935720308736	People Dressing
472187680499834880	Locale_by_use Expectation Opinion Education_teaching Calendric_unit Measure_duration
472457332379910144	Motion_directional
472085841146572800	People People
465385185417363456	
472578689855524865	Experiencer_focus Perception_experience Timespan
463104534207033345	Calendric_unit Measure_duration
472885094177185792	Achieving_first Degree
472176121765986304	Participation Participation Fining Moving_in_place
472321851029348352	Color Calendric_unit Measure_duration Timespan Locale_by_use Dressing
472932491574407169	Perception_experience Building_subparts Political_locales
463154255709229056	Creating Organization Accuracy Desirability Expertise Social_interaction_evaluation Usefulness
472292348924555264	
463507101223247875	Chatting Statement Talking_into Degree Emotion_directed
472148581907169281	Kinship Apply_heat Experience_bodily_harm Apply_heat
472182825748541440	Experiencer_focus Communication Statement Text_creation
463410000485175296	Emptying
472544150391635968	Holding_off_on Waiting Kinship Perception_active Scrutiny Seeking Calendric_unit
463490895942549504	Change_event_time Purpose
474584675160047617	People
471692424071229440	
472204702440910849	
472283099238526976	Cure
472179787814162432	State_of_entity Achieving_first Coming_up_with Destroying
472129858446032897	Ambient_temperature Heat_potential Subjective_temperature Temperature Feeling Perception_active Perception_experience Arriving
463285270427598849	Desirability Becoming_a_member Similarity Desirability Expertise Social_interaction_evaluation Usefulness Participation Desirability Participation
472843559939637249	Being_awake Perception_active Seeking Placing Becoming_aware Aggregate Perception_active Scrutiny Seeking
475341370354176000	Representing Personal_relationship
463399306972889088	Desirability
463077398129696768	Ranked_expectation Experiencer_focus Chatting Statement Talking_into Degree
472853295485444097	Ranked_expectation
472891583592157184	Calendric_unit Measure_duration Evidence Verification Similarity
472148479780061184	Arriving Cardinal_numbers Calendric_unit Arriving Calendric_unit Dressing Hear Perception_experience
472266294310354945	Motion_directional People
465140329042444289	
471687420375601152	Obviousness Ranked_expectation Cardinal_numbers Awareness Categorization Opinion Regard
472937241736937472	Arriving Buildings Expected_location_of_person Fullness Buildings Ranked_expectation Required_event Calendric_unit
472221338354995200	Rest Calendric_unit Measure_duration Timespan Temporal_collocation Being_employed Being_employed Locale_by_use Calendric_unit
472145298387910656	Choosing Deciding Eventive_cognizer_affecting Activity_start Degree
463379805095075841	Calendric_unit Measure_duration Timespan Working_on
474403801202323456	Calendric_unit Communication Statement Text_creation Kinship Make_possible_to_do Ranked_expectation Desiring Make_possible_to_do Locale_by_event Buildings Expected_location_of_person
472092621297713154	Taking_time Calendric_unit Measure_duration Timespan Dimension Measurable_attributes Position_on_a_scale Locale_by_use Examination Operational_testing Trying_out Working_on
463355946329440257	Experiencer_focus Clothing People
474597542139666432	Medical_conditions Ingestion Building_subparts
463271454344110081	Being_awake Perception_active Seeking Vehicle Text Buildings
472474130865197056	Experiencer_focus People Body_decoration
471701167932977153	Awareness Categorization Opinion Regard Statement Natural_features
333108822015107073	Touring Killing Gizmo
472208538396540928	Emotion_directed Kinship Gathering_up Buildings Ranked_expectation
472347047124013056	Part_ordered_segments Text Commerce_buy Differentiation Commerce_pay Money
472936696523542528	Change_position_on_a_scale Performing_arts
472581258703564800	Performing_arts
464958562796830720	Ambient_temperature Subjective_temperature Temperature Weather Observable_body_parts Facial_expression Observable_body_parts Being_dry Preventing Thwarting
463042127166193664	Emotion_directed Desirability Expertise
472619694088663040	Perception_experience Desirability Perception_active Scrutiny Seeking Aggregate Organization People
472470216191254531	Commerce_pay Hair_configuration Observable_body_parts Body_decoration Buildings Expected_location_of_person Perception_active Scrutiny Seeking Death Rotting Medical_conditions
472949116067393538	Calendric_unit Measure_duration Timespan Ride_vehicle
472888959983706112	Locale Observable_body_parts Clothing
472555538849751040	Perception_experience Perception_body
472944708738887680	Taking_time Calendric_unit Calendric_unit Being_awake Perception_active Seeking
472129423811284992	Wagering Desiring Calendric_unit Measure_duration
472405568511279104	Calendric_unit Measure_duration Timespan Being_located Change_posture Posture
472170656121892864	Awareness Categorization Opinion Regard People Observable_body_parts
463018848917401600	
472377102889914368	Giving Earnings_and_losses Ingestion People_by_age
472200565859307521	Buildings
472225702972882944	
463576135775690752	
472115409777602560	Sounds People Calendric_unit Measure_duration Intentionally_act
463101591709839360	People Certainty Trust Degree Event Eventive_affecting
472139766184833026	Emotion_directed Linguistic_meaning Opportunity
472439652029194241	Calendric_unit Measure_duration Timespan Calendric_unit
472533201332994048	People Temporal_collocation Text
472198445843759106	
472674280862666752	Representing Calendric_unit
463425274860675072	Experiencer_focus
475054728242819074	Be_in_agreement_on_assessment Make_agreement_on_action Attempt Attempt_means Communication_manner Statement Text_creation Desiring Degree Fairness_evaluation
463333389530300416	Clothing Desiring
472162374506790912	Kinship Buildings Kinship Calendric_unit Sleep Buildings Expected_location_of_person
472161279834988545	Calendric_unit Being_employed
463082270333485058	Calendric_unit Measure_duration
472610936478388225	Sleep Education_teaching
460271327782260736	Arriving Temporary_stay Calendric_unit Perception_active Emotion_directed Performing_arts Experiencer_focus Type Calendric_unit
463240338552143872	Calendric_unit Measure_duration Timespan
472144125945323520	Abandonment Departing Quitting Clothing Being_employed Clothing_parts
474184421147672577	Awareness Certainty Achieving_first Coming_up_with Event Experience_bodily_harm Event
472856074450501632	Linguistic_meaning Make_possible_to_do Taking_time Intoxication Placing Aggregate
472355795913306112	Experiencer_focus People Dressing Cause_to_perceive
463311188156489728	Temporal_collocation
472809496474316800	Difficulty Becoming_aware Locating Chemical-sense_description Businesses Locale_by_use Becoming_aware Locating Businesses Locale_by_use
475305953982939136	Event Eventive_affecting Existence Kinship Communication Statement Text_creation Kinship Being_awake Perception_active Seeking Observable_body_parts Attaching Building
472198880382033920	Desiring Kinship Ranked_expectation Cognitive_connection
472749148228579328	Desiring Emotions_by_stimulus
463203330094018560	Personal_relationship Quitting_a_place Residence State_of_entity
465337084568666112	Age People Calendric_unit
476422871632183296	Perception_active Scrutiny Seeking Degree Fairness_evaluation
472235374693974016	Calendric_unit Point_of_dispute
256895848292691968	Pattern Correctness
460263188911497216	
472231242079817728	Ingestion Food Ingestion Traversing Project Purpose
463449496916336640	Being_employed
472841482861150208	Communication Statement Text_creation Judgment
472783821759602689	Evoking Memory Remembering_experience Remembering_information Remembering_to_do
474613913644855296	Terrorism People_by_origin People_by_vocation People_by_origin Military Terrorism
463260093967257600	Calendric_unit Measure_duration Timespan
472138244478345216	Ranked_expectation Perception_experience Run_risk Wagering
463472286213734401	
463077677159952384	
472914436312023040	Aesthetics
472135683944230912	
475802115248357376	Being_located Change_posture Posture Food Ranked_expectation Request Food
472542681324077056	Desiring Being_employed
472354942834204672	
473086658599190528	Measure_linear_extent Being_employed
472252042790977536	People Experiencer_focus People_by_vocation Activity_ongoing Hiring
472049951342469121	People Desiring Desirability Expertise Social_interaction_evaluation Usefulness People Desirability People_by_age Placing Communication Statement Text_creation People
475348351538323456	People Communication Statement Text_creation
476403168184905728	Accoutrements
463498665277931520	
472833163320758272	Commerce_pay Money Correctness Position_on_a_scale Vocalizations
472914169058971648	Cardinal_numbers Religious_belief Rite Religious_belief
472939099356413952	Chatting Statement Talking_into Calendric_unit Measure_duration
472696616353161216	Awareness Certainty Food Awareness Certainty Perception_active Scrutiny Seeking Cause_impact Cause_motion Impact Self_motion Judgment_direct_address Make_noise Intoxication
463077555570884608	Being_employed Education_teaching Causation
473116652893392896	Awareness Certainty Body_movement Self_motion Calendric_unit Measure_duration Timespan
472947382452109312	Ranked_expectation Experiencer_focus Sleep Ranked_expectation Experiencer_focus Sleep
463088900383449089	
471684816828923904	Stimulus_focus People Direction Dressing Bragging Social_interaction_evaluation Similarity Becoming_aware Locating
472471515191992320	Working_on Halt Have_as_requirement Needing Required_event Working_on
463362056063029248	Awareness Categorization Opinion Regard
463188758406647808	Ingestion Food Locale_by_use
12178656008	Calendric_unit Arriving Activity_start Setting_fire Attempt Attempt_means Intentionally_act Just_found_out
476464991013326848	Calendric_unit Desirability Expertise Social_interaction_evaluation Usefulness Event_instance Location_in_time Timespan People Participation Event Eventive_affecting
460270352195944448	Experiencer_focus Being_employed Experiencer_focus Taking_time Calendric_unit
472914653862174720	Ingestion Bringing Carry_goods
472381612236500993	Feeling Ranked_expectation Temporal_collocation
463005499764768768	Temporal_collocation Degree
472727312904237056	Emotion_directed Buildings
472401384252653568	Becoming_aware Locating Age Perception_active Calendric_unit Measure_duration Becoming_aware Locating
471700837321170945	Means Substance
472368636519149568	Discussion Position_on_a_scale
472731835358003201	Holding_off_on Waiting Perception_experience
472751390469533697	Change_of_leadership Choosing
472806019874443264	Change_position_on_a_scale Contingency Personal_relationship
472285226618466304	Capacity Ranked_expectation Dressing Event_instance Location_in_time Timespan
472829202656669696	Quantity Contacting
472105009581408256	Being_employed Importance Religious_belief Judgment
476479182411948032	Awareness Categorization Opinion Regard Desirability Obviousness Unattributed_information Desirability Expertise Social_interaction_evaluation Usefulness
472368591351070720	Sufficiency Emotion_directed Emotion_directed
463577478905090049	Medical_professionals Activity_start Process_start Setting_out Ambient_temperature Subjective_temperature Temperature
472940210603704320	
472854198581989376	Experiencer_focus People Personal_relationship Personal_relationship
463560437666426880	Experiencer_focus Calendric_unit Measure_duration
